3.6268271262005E13	3.9623436302164E13	4.1846631574713E13	3.9115926923473E13	3.671512940739E13	3.7973255118704E13	3.9222902750664E13	3.9242635454197E13	3.8481542883613E13	3.9820821522893E13	4.3301389797184E13	3.7028745014498E13	3.693685064476E13	4.0902528610848E13	3.8522856059885E13	3.8474975136958E13	3.8978362662413E13	3.9058490980267E13	4.1291020552742E13	3.8960543339163E13	3.6349986488037E13	3.7300982184654E13	3.9808117938832E13	3.987052223047E13	3.8852363312065E13	3.9097333045462E13	4.0123721497852E13	4.2253166783893E13	3.7106284970724E13	3.97173125277E13	3.7779615954272E13	4.1370385784727E13	3.8353653789362E13	4.0808610883703E13	3.7028861315906E13	3.8758014395188E13	3.9219020835891E13	3.7542141171992E13	3.7058234646229E13	4.0215373494665E13	4.0255292882529E13	3.5846015777944E13	3.6879447882537E13	3.9633611830853E13	3.615270679315E13	3.8730032722161E13	3.8994391730834E13	3.9883237608398E13	3.7454227658329E13	4.0894178421914E13	3.9134913949681E13	3.9467252851503E13	4.047643077918E13	3.8972942123303E13	3.8487249532646E13	4.0443511295654E13	4.117927302632E13	3.8356080762699E13	3.8721633729995E13	3.9769179244137E13	4.0276515244433E13	3.9098435516305E13	3.769968709228E13	3.5658735436634E13	4.0408500814372E13	4.1135722744148E13	3.9455814610678E13	3.7766599424699E13	4.2890522573262E13	3.7487627232727E13	3.75847179568E13	4.0320419604508E13	4.0328062832916E13	3.8710291065387E13	3.9955385087676E13	4.2122743869756E13	3.9274269999883E13	3.4997926988171E13	3.9337021879296E13	3.9298634201918E13	4.0660946416392E13	4.0590441844865E13	3.9462742960588E13	3.8070283910859E13	3.8812550680927E13	4.0125067515163E13	3.8906107871546E13	3.8589498702636E13	3.9573639259334E13	3.7939605914955E13	3.7228909945589E13	4.0394781293211E13	3.7319424017349E13	3.8260510136275E13	4.1170248134618E13	4.2386405700097E13	3.6260130267514E13	4.0664174405821E13	3.7894067684555E13	3.9213415836576E13	3.6523717961018E13	4.0027916902628E13	4.1306007201126E13	3.696767123757E13	3.8879132824475E13	3.9964847890203E13	3.9537079554274E13	3.771911156672E13	4.1520713280718E13	3.9354777648E13	3.8076787970507E13	3.6964525499487E13	4.0451653687269E13	3.7597104300482E13	3.8118232097777E13	4.1615945443402E13	3.9841305179907E13	3.4781905875376E13	3.9380027439548E13	3.8271860165878E13	3.863096696878E13	4.2628071840489E13	3.8557054790977E13	3.7563937526314E13	4.0525146341843E13	4.0521584116176E13	3.4675682584664E13	4.076308532069E13	
3.7181814540274E13	4.0741481643855E13	4.3573267814692E13	3.9352554872038E13	3.765314985168E13	3.9888529810223E13	4.0631160064534E13	4.279596122807E13	3.9150249270546E13	4.2304914303654E13	4.4471417507544E13	3.9528808447558E13	3.9412396847436E13	4.0992567495278E13	3.8509273783853E13	3.9450221775515E13	3.9117348052969E13	4.1210872090145E13	4.2555963556739E13	4.0368201847341E13	3.8429469919776E13	3.9577780909296E13	4.0504287926157E13	3.9857683831744E13	3.9290671982508E13	3.8513952887097E13	4.0661529512259E13	4.5247369278568E13	4.075335591738E13	4.2581452234379E13	3.9968847291732E13	4.2501158979935E13	3.9355459394376E13	4.1861754759569E13	3.7819494642676E13	3.9583647242199E13	4.06314508301E13	3.9915074560156E13	3.8653052221626E13	4.2023663859218E13	4.0868247838739E13	3.803053878168E13	3.6798138835837E13	3.9095053106996E13	3.9436024478632E13	4.1268329587197E13	4.0792389305955E13	4.2606919290312E13	3.7345248970649E13	4.2591962238628E13	3.9964071503985E13	4.1983764341906E13	4.1441423774253E13	4.0517510863498E13	4.1470581817646E13	4.1645885746621E13	4.180933328647E13	3.8220962248078E13	4.1522501970694E13	3.9169925952039E13	4.1724202527986E13	4.1194091301352E13	3.925045849153E13	3.7286567116723E13	4.2073892606215E13	4.0295253699716E13	4.0111391002013E13	3.8877798050795E13	4.5270794320621E13	3.8289198494273E13	4.1594121950591E13	4.1124509768885E13	4.0360949324478E13	3.9973152231119E13	4.1530040287067E13	4.1547445835392E13	3.8032506222258E13	3.6876637132597E13	3.9974859457042E13	4.0344730982945E13	4.0712179873418E13	4.2226381486052E13	4.0922951801589E13	3.8854317358552E13	4.0568963838887E13	3.9698300591981E13	4.0791077995299E13	4.0978739832908E13	3.9611292041238E13	4.0100082592187E13	3.7618208664629E13	4.0496368246081E13	3.9315710839373E13	4.0218911432935E13	4.1748591044368E13	4.2389902753769E13	3.791474664189E13	4.2996355753326E13	3.9119691522254E13	4.1036765764005E13	3.8696519017914E13	3.9815188960024E13	3.9921858811036E13	3.845162794071E13	3.9621382771176E13	3.955832182752E13	4.1192588764261E13	3.9451648956432E13	4.2935556592975E13	3.9636794530099E13	3.9831963331054E13	3.8620441337062E13	4.0984392647438E13	4.0097326230218E13	3.9603585071663E13	4.1338162880887E13	4.1376190365992E13	3.6931046187473E13	4.12146281787E13	3.8895935870975E13	3.928342784979E13	4.3091176432484E13	4.0343485414257E13	3.8808553149649E13	4.1526426772103E13	4.4425505646328E13	3.6041344434813E13	4.1265301406438E13	
3.3290800086802E13	3.6264868095718E13	3.8747540450509E13	3.8841350403494E13	3.4273622042194E13	3.4484913313513E13	3.6900389086238E13	3.8029466251101E13	3.5846259020638E13	3.8036083173445E13	4.0381291938789E13	3.5729404489151E13	3.4740660740654E13	3.6904609889287E13	3.5445154639363E13	3.643639834088E13	3.644291146527E13	3.6115662522573E13	3.9277318427309E13	3.6129012815997E13	3.5515000518057E13	3.6583044225272E13	3.6270664106661E13	3.6740945645089E13	3.5021021147761E13	3.3969216315076E13	3.7072261878113E13	4.0123315610354E13	3.6435785218858E13	3.7468645556598E13	3.7566841555013E13	3.9042642146456E13	3.6067501781041E13	3.7673807618917E13	3.3499822124981E13	3.2512473098184E13	3.7166090043314E13	3.7621090690835E13	3.4650205137785E13	3.761534957038E13	3.8214302210322E13	3.3456205733266E13	3.2895438240998E13	3.69956936909E13	3.6698596478594E13	3.8971890616791E13	3.5526132207257E13	3.9470784819052E13	3.4642579427653E13	3.7711124519187E13	3.7091240571342E13	3.9505954874455E13	3.7548600718093E13	3.4782934135194E13	3.7488913414182E13	3.7912515506529E13	3.8832858906734E13	3.6127688622571E13	3.8283777200308E13	3.6888615472697E13	3.8601905970277E13	3.6902233554721E13	3.5590140108911E13	3.3909852710135E13	3.8672279472887E13	3.7676933944453E13	3.7888666856301E13	3.4567335468628E13	3.9412238309669E13	3.586208594163E13	3.7152916963054E13	3.8442328021326E13	3.7321496995475E13	3.727093114558E13	3.7520890726834E13	3.8315455109821E13	3.7004140239989E13	3.2883071898315E13	3.6685890772209E13	3.6207286715887E13	3.6710651619073E13	3.8447032955158E13	3.741453021078E13	3.5734338942157E13	3.8091876986225E13	3.7215671206487E13	3.7098896561597E13	3.8129985576704E13	3.775966485132E13	3.596197129709E13	3.4551481611669E13	3.6611124211983E13	3.602644864159E13	3.7699841215313E13	3.7902021131386E13	3.880621618065E13	3.4656801192427E13	3.8905381984297E13	3.5833512325453E13	3.6888101509185E13	3.6761703790814E13	3.7734455724547E13	3.7873193885158E13	3.4756785131873E13	3.6603369146501E13	3.4731104937168E13	3.7969756384316E13	3.7142847192618E13	3.9537772013427E13	3.6003579735791E13	3.7533578562691E13	3.5773119378191E13	3.7748094485242E13	3.7382571644331E13	3.5703941066584E13	3.7160559406336E13	3.6752786642354E13	3.2561303860798E13	3.6989844117681E13	3.6937691465292E13	3.547558565705E13	3.8404699801591E13	3.5373056616686E13	3.6390914451442E13	3.6995165497298E13	4.0485666291732E13	3.3250620742435E13	3.8483579896293E13	
3.5493234608321E13	3.8650572340022E13	4.1261010397433E13	3.8175091496049E13	3.7418781343953E13	3.6313170783883E13	3.7383660686438E13	3.7748598650829E13	3.5046512313998E13	3.9996938549516E13	4.26317471791E13	3.6351416838754E13	3.6292372391841E13	3.829406027766E13	3.7079444204496E13	3.543244040985E13	3.6847716120863E13	3.9262147483737E13	4.1388480157829E13	3.8337124454319E13	3.4951434886759E13	3.7032144779042E13	3.8260825590452E13	3.8014783326251E13	3.739688965848E13	3.7111988157716E13	3.6614366248343E13	4.1520228094306E13	3.9053007255924E13	4.0308773925803E13	3.7193604112707E13	4.0178390304169E13	3.7998923998771E13	3.9175937525017E13	3.5432533929241E13	3.593304373436E13	3.8022275215393E13	3.8127255077947E13	3.7431451800133E13	3.8735679921753E13	3.9451516778129E13	3.4700828832302E13	3.4911666121812E13	3.7380175836407E13	3.7131619729195E13	4.0977019193809E13	3.7230170119312E13	3.9689460048287E13	3.5057439343411E13	3.8900300247047E13	3.878052745436E13	3.8066784856851E13	4.050877772902E13	3.7721595118234E13	3.9240522343618E13	4.0977444393238E13	3.9772635165492E13	3.8248449760805E13	3.8982943624262E13	3.8102491587091E13	3.9793681694047E13	3.9182122143637E13	3.618053016181E13	3.4691527556145E13	3.8855596242821E13	4.0699975924513E13	3.8033240396877E13	3.7482784303281E13	4.0874081203065E13	3.5611151034957E13	3.6727091791221E13	3.9774930097016E13	3.9371243139797E13	3.8676333764792E13	3.8009669788115E13	3.9588636563769E13	3.8547580770848E13	3.5561368641071E13	3.8908865623161E13	3.7836675028826E13	3.8156396361136E13	4.0177394075769E13	3.9508018084344E13	3.5505564508635E13	3.880598064729E13	3.8638778204428E13	3.7190914109623E13	3.9143607686513E13	3.7673775272204E13	3.6141195569332E13	3.7901624430825E13	3.7995538446729E13	3.6306569139844E13	3.7556710863324E13	3.9104019905883E13	4.0554600507338E13	3.5723338934814E13	4.114885116676E13	3.6529820263841E13	3.7739457708699E13	3.7066397096235E13	3.7805596298935E13	4.1477460810816E13	3.6339713885849E13	3.8003959275774E13	3.9787039868879E13	3.8542911338468E13	3.5492242711912E13	4.0055688628229E13	3.6392332653874E13	3.7494498157885E13	3.5014496264816E13	4.0704992639856E13	3.8753214370393E13	3.751902031312E13	3.9741963253373E13	3.9432692073062E13	3.5569862181146E13	3.8300996670576E13	3.874955445047E13	3.8137836981865E13	4.101376538765E13	3.6980944401562E13	3.6248221940763E13	3.8978137180048E13	4.2385360040974E13	3.4926584051275E13	3.9980578739932E13	
3.3588690687884E13	3.7210684545867E13	3.9161644070666E13	3.7462983165518E13	3.4861779008774E13	3.6557004509955E13	3.7958033851599E13	3.7561114045405E13	3.6537749746013E13	3.8185897599831E13	4.2025520099785E13	3.6496078086354E13	3.5171379613659E13	3.455445308764E13	3.6510632129285E13	3.6505622593528E13	3.7949708142437E13	3.7187987382407E13	3.9236700554053E13	3.7405816026341E13	3.5795624009408E13	3.644346056565E13	3.7418618078371E13	3.8043816779534E13	3.7151116298949E13	3.7551897244362E13	3.8237457973063E13	4.0989977844288E13	3.7042531890753E13	3.665147179373E13	3.7235669309984E13	3.9696881627408E13	3.666483837258E13	3.8785818873021E13	3.3206133983242E13	3.5775652516253E13	3.8056830860954E13	3.8065290362413E13	3.4443180612454E13	3.8389388338496E13	3.5424236050624E13	3.4133215048812E13	3.3313419291004E13	3.6894901940005E13	3.6747494401212E13	3.9277415740412E13	3.5240814688132E13	3.741147880129E13	3.5463761087968E13	3.8695631208751E13	3.7515103920406E13	3.903355959782E13	3.832238718092E13	3.5514421697182E13	3.9374391288667E13	3.9170200021781E13	3.7693095854479E13	3.7133264121781E13	3.7647457581444E13	3.7182817257296E13	3.8995664270969E13	3.7610618628048E13	3.5148714201293E13	3.64983746135E13	3.8941044413482E13	4.0403430479136E13	3.9320542543098E13	3.5023407549777E13	3.9405056801024E13	3.6435368936392E13	3.696144994325E13	3.6796170923045E13	3.7759325656603E13	3.7256528719917E13	3.6749610698262E13	3.8370795912408E13	3.7918718594885E13	3.5010997806939E13	3.7945840636687E13	3.8357521890581E13	3.7865247781262E13	3.7843938319759E13	3.9839094437001E13	3.5745576551009E13	3.6871788773615E13	3.6564253515122E13	3.7673143757762E13	3.7982763689822E13	3.861959643698E13	3.5938596734415E13	3.7999431357989E13	3.7577176576441E13	3.6204294534187E13	3.853181131128E13	3.8096114283729E13	4.0914181845437E13	3.6048922374962E13	3.8831056200664E13	3.5753681478481E13	3.6168314898817E13	3.6344384208087E13	3.7490501563874E13	3.9833644156384E13	3.5781609953273E13	3.702404290544E13	3.7203917120085E13	3.7691897824256E13	3.7052293092499E13	3.9193011327072E13	3.8057832167733E13	3.7281777388964E13	3.6888086113537E13	3.7933360540647E13	3.7937029064668E13	3.6803387544146E13	3.919681736668E13	3.6954173558211E13	3.4946626160485E13	3.6855265595319E13	3.6613405672699E13	3.7443703884634E13	3.8122158811602E13	3.9160079722552E13	3.6002935371135E13	3.7259227493191E13	4.0096462397413E13	3.4659264378067E13	3.7804881837414E13	
3.4929984477435E13	3.6378688943405E13	3.9189778208583E13	3.7731824608042E13	3.5160836585008E13	3.6134720670625E13	3.7253191326724E13	3.8241028648957E13	3.5541115098397E13	3.6177415230307E13	4.365380464944E13	3.6632762305731E13	3.5615270706317E13	3.8386752377605E13	3.6115022553056E13	3.523356667434E13	3.5897404144046E13	3.7324494908273E13	3.9652237151666E13	3.6324949436827E13	3.4586171930859E13	3.6410710375998E13	3.7886363053982E13	3.860195511522E13	3.5737595963015E13	3.5936376237507E13	3.90592076509E13	3.961476100634E13	3.6479587978502E13	3.9607213329767E13	3.5587952187953E13	3.8244333932159E13	3.7172021664041E13	3.8016209141863E13	3.3842860813474E13	3.5224585502567E13	3.6402569047267E13	3.6281882625033E13	3.5481634011682E13	3.7927351752264E13	3.8354473040265E13	3.4035494955236E13	3.3648743849848E13	3.6999550974456E13	3.7133994676134E13	3.9011997565323E13	3.7375442318617E13	3.9129757611198E13	3.6345883966921E13	3.9677088951128E13	3.7021194602298E13	3.7303080408524E13	3.7861482783193E13	3.6638466102388E13	3.8033199170959E13	3.8501086635234E13	3.9373436325222E13	3.7150212081335E13	3.7996957778644E13	3.6530964646993E13	3.6316868148059E13	3.7221641183836E13	3.6634913584505E13	3.4586321582504E13	4.0415952771685E13	3.8921051297838E13	3.8649156414494E13	3.6396980610129E13	4.1580362856723E13	3.662644989358E13	3.6241646535802E13	3.8683098106612E13	3.7042535433409E13	3.7298761127249E13	3.7140642055033E13	3.8349096219653E13	3.7616156101347E13	3.342410909346E13	3.5856573064227E13	3.6912952257205E13	3.8206409678871E13	3.8871732974987E13	3.8181844172215E13	3.5927040747128E13	3.7346137272421E13	3.7353484777269E13	3.6541682107188E13	3.508279895567E13	3.7550788732004E13	3.5424679287862E13	3.714899278711E13	3.8283084506555E13	3.5750497501588E13	3.8262739925812E13	3.8861532626871E13	3.9092581902169E13	3.4696858824294E13	3.9496074334561E13	3.5728304324896E13	3.7122861429628E13	3.5587596689641E13	3.8019780768716E13	3.8994928467442E13	3.388388317788E13	3.8401370957207E13	3.648866953574E13	3.8056836739436E13	3.6589867224597E13	3.7429515975813E13	3.6753873279334E13	3.8750529304834E13	3.4824871561768E13	3.709839101541E13	3.6452619917705E13	3.809001981777E13	4.0380647410185E13	3.7620424260335E13	3.3744696742707E13	3.6253853505016E13	3.6664849863874E13	3.6985255683435E13	4.0127346595351E13	3.7118817775788E13	3.7662845266786E13	3.7898679364533E13	3.8916844859501E13	3.4865813301778E13	3.7734648515236E13	
3.4896505389924E13	3.7868237980044E13	4.1319814341082E13	3.9313162748124E13	3.6975482137711E13	3.6394990944924E13	3.7843563441221E13	3.8422186415276E13	3.7517215210681E13	3.9130329592841E13	4.2003245950233E13	3.5917125997264E13	3.5388319897129E13	3.9754585450763E13	3.7473361861894E13	3.5943724447502E13	3.9173330337028E13	3.7300629873577E13	4.0012783568281E13	3.7798434051149E13	3.6043058734965E13	3.6296758067543E13	3.6755351327366E13	3.7825532535601E13	3.7927966969732E13	3.6822126318564E13	3.7785500327535E13	4.1616397135165E13	3.7151484266214E13	3.7820541013993E13	3.7719040647495E13	4.0539030672942E13	3.8335677539699E13	3.9149795325368E13	3.5070743029108E13	3.5741782209755E13	3.706347827934E13	3.8025437797715E13	3.5770007421976E13	3.8902292723836E13	3.7173999695759E13	3.3941325434751E13	3.5389769936089E13	3.7134454576694E13	3.6852451375067E13	3.9149276263825E13	3.6652087795387E13	3.8168567342025E13	3.5204278628867E13	4.0129559153795E13	3.7816323583778E13	3.8028541060271E13	4.0252208580158E13	3.8169116134526E13	3.6268005543562E13	4.0269189497938E13	3.9080480309818E13	3.6690077789214E13	3.8577825986899E13	3.6991600059213E13	3.9639724302488E13	3.8863580034131E13	3.752718149406E13	3.5079882612038E13	3.8258593527323E13	4.0046327095033E13	3.7705951492678E13	3.7692996636008E13	4.0733438568455E13	3.6686463045075E13	3.8149800418689E13	3.7080239335459E13	3.8555200668278E13	3.6907664984479E13	3.9126392703814E13	4.0052878046254E13	3.9429483456569E13	3.3864116414669E13	3.7248846954919E13	3.728939869599E13	3.7962013985578E13	3.994227800902E13	3.9060278984011E13	3.821575816705E13	3.8539225370463E13	3.7934154759917E13	3.8739777024683E13	3.9755266841664E13	3.8211618083588E13	3.6156648548302E13	3.7180346883596E13	3.7833729411852E13	3.6332651671398E13	3.7538862080509E13	4.009282896322E13	4.0329495917254E13	3.5026229208384E13	4.0048768028711E13	3.7667759116486E13	3.7911345763295E13	3.7041782430281E13	3.8001675362121E13	3.9909779712928E13	3.7330985774638E13	3.7505434568995E13	3.7630711968102E13	3.8982586385183E13	3.6773910867334E13	4.0773895101444E13	3.9345463753208E13	3.8425698108079E13	3.6530279818139E13	3.9141480007495E13	3.7985134615348E13	3.8787957939931E13	4.0073835814589E13	3.8751040611367E13	3.4099064535297E13	3.8468613461834E13	3.5759971976341E13	3.7220229597445E13	4.0869520189502E13	3.8158140026405E13	3.7282029837095E13	3.8515982650424E13	4.2550607637399E13	3.3530693020349E13	4.0020747648535E13	
3.8745545633372E13	3.9373822015917E13	4.2685373207855E13	4.0264703891357E13	3.7900225454748E13	3.803267868695E13	4.100696199544E13	4.0978499384453E13	3.900234373708E13	4.0519089308356E13	4.4089873455732E13	3.901617942883E13	3.8089172388973E13	4.1105704247922E13	3.9822565279002E13	3.7823894581108E13	3.9454003138401E13	4.1209893478429E13	4.1882794173874E13	3.978234295021E13	3.8898113576779E13	3.7124052854632E13	4.0890582525179E13	4.1117506127334E13	4.0690121491499E13	3.8795031687517E13	4.0844405686319E13	4.3550176688087E13	3.8834225706013E13	4.2950031202296E13	3.9282179780749E13	4.2936606925724E13	4.0099637115888E13	4.0240301435894E13	3.8010763807211E13	3.8938787684418E13	4.0606944326394E13	3.9011529859998E13	3.8384152367325E13	4.0433751789823E13	3.9914933448777E13	3.647783784258E13	3.6483422886381E13	3.9859316002321E13	3.8568995973462E13	4.1096950880677E13	3.9555481541882E13	4.1836774945186E13	3.8785791281939E13	4.1739453290644E13	4.0226180745147E13	4.2650212702424E13	4.1616250800582E13	3.7886679827624E13	3.9832008828694E13	4.2619227234502E13	4.1839159181467E13	4.0367784455286E13	4.186255163449E13	3.9800910510461E13	4.150010946924E13	4.0745836146864E13	3.9941885645915E13	3.698010105565E13	4.247015241496E13	4.1734260239549E13	4.0726398744673E13	3.8646886369873E13	4.3880799833279E13	3.8657737376526E13	3.9206648481407E13	4.1497595595081E13	4.0507475958357E13	4.1180380472004E13	4.0460408609629E13	4.1586761730629E13	3.9842674326855E13	3.6118528858281E13	3.9949190646813E13	4.102397786423E13	4.1735602360204E13	4.1641898920215E13	4.0909710171752E13	3.8388452814135E13	4.1164961634509E13	3.9658620899843E13	3.9781582133556E13	3.8848989919354E13	4.2040285967471E13	3.823078511411E13	3.897300793484E13	4.1171280748943E13	3.8866890271221E13	3.9300714109031E13	4.0499906314071E13	4.2808638719488E13	3.8285563457429E13	4.2394122938697E13	3.8533104696011E13	3.8373200660707E13	3.806544595541E13	3.9977579431347E13	4.3061011162424E13	3.8235158897916E13	4.0142531537419E13	4.0142838155171E13	4.0390594737898E13	3.9947390625051E13	4.1436905335984E13	3.9489196366416E13	4.0018592317551E13	3.7688185242083E13	4.2756083083669E13	3.897378908599E13	3.8630154606572E13	4.2727177182696E13	4.2123338627716E13	3.7163824121537E13	3.9213436356333E13	3.9955909059298E13	3.8820253084246E13	4.28026284107E13	4.1441789694362E13	3.7578059228999E13	4.0820525716964E13	4.3229368898634E13	3.5818806130515E13	4.2004139720306E13	
3.4767739198714E13	3.7565032052733E13	4.1217034138473E13	3.8989104393411E13	3.5925229145331E13	3.5644799232221E13	3.6433634795634E13	3.8437942868617E13	3.8001945824086E13	3.9248013182492E13	4.1811468502384E13	3.7024056400928E13	3.7102903936984E13	3.9885158253182E13	3.5412807895177E13	3.5809465455644E13	3.7888491181789E13	3.8526000498193E13	4.0959627808982E13	3.708051270344E13	3.6885832017479E13	3.6233130633514E13	3.7977502448319E13	3.8166250003519E13	3.6332537936208E13	3.5560732331232E13	3.901962325206E13	4.1184603581887E13	3.8391904671267E13	3.9808165208995E13	3.6830038701419E13	4.020917924052E13	3.8074348977774E13	3.7130010518508E13	3.4483989003611E13	3.5536791428224E13	3.8296721298841E13	3.6886292771536E13	3.6259528444824E13	3.8711335781857E13	3.917801789652E13	3.315485581895E13	3.4108627879974E13	3.7745758355493E13	3.6577167738929E13	4.0061690347675E13	3.8440642084858E13	3.9055552758212E13	3.5297049045551E13	3.9414943158387E13	3.7111222592998E13	3.82977798574E13	3.8891457124022E13	3.6675770303611E13	3.8236927937501E13	4.0769469337765E13	4.0386668974846E13	3.764738976909E13	3.829840757802E13	3.8587447130527E13	3.9927583799122E13	3.895422786745E13	3.814754303042E13	3.4542860806964E13	3.9129467375195E13	3.9716166845419E13	3.7093993302664E13	3.753317431959E13	4.1250275087975E13	3.5999863288325E13	3.6717488402245E13	3.7835110126213E13	3.7629313472669E13	3.8387084861975E13	3.8543717253038E13	3.9947984393428E13	3.6718976535513E13	3.4260988854589E13	3.7448914111036E13	3.8251771842123E13	4.0222719709946E13	4.1446211103739E13	3.8586904970034E13	3.5514131562194E13	3.9798412337525E13	3.8311372185327E13	3.8089483902639E13	3.863955255729E13	3.764152377753E13	3.6151514437571E13	3.5393196820932E13	3.6238294151772E13	3.625600535865E13	3.7479390418795E13	3.7917420417454E13	3.9287884063788E13	3.4979422355216E13	3.9613117997496E13	3.7293088832185E13	3.6780292510559E13	3.6881503989186E13	3.8477571268737E13	4.0288587351672E13	3.6439683254061E13	3.8203351207817E13	3.9353050046998E13	3.9653831577164E13	3.6682320594811E13	4.0539470573642E13	3.766920535644E13	3.7561998160536E13	3.5423821508691E13	3.986819380012E13	3.7200581809757E13	3.7440765519196E13	3.9133087589471E13	3.9883312187489E13	3.3738168909738E13	3.923870756979E13	3.6216464182119E13	3.6773254596157E13	4.1551683433281E13	3.6068944020823E13	3.7527871464639E13	3.8388546549589E13	4.1558128276276E13	3.2656157198087E13	3.9201059163557E13	
3.6303119627097E13	3.8713255849279E13	4.0958297438652E13	3.9027774311454E13	3.700004391308E13	3.7890946840461E13	3.9527449847443E13	3.9708773398432E13	3.7770555054727E13	3.9984307328559E13	4.3793914737397E13	3.8265106263623E13	3.5668379653323E13	3.9213638208636E13	3.7481548971901E13	3.8257020287917E13	3.9426427554134E13	3.9216918491603E13	4.119434913868E13	3.8575379451875E13	3.7346814708953E13	3.7661546419507E13	3.8323270637016E13	3.8907085463443E13	3.7168696816508E13	3.8041607588095E13	3.8790836808684E13	4.1176600004313E13	3.8617318198773E13	4.1039129467381E13	3.8882429376411E13	4.1340377172574E13	3.8677330967272E13	3.9361739976148E13	3.6247724696467E13	3.680851241556E13	3.9220122585829E13	3.8818319975108E13	3.7848356541676E13	3.8372683740557E13	3.9448158609657E13	3.6276152027302E13	3.6163784571747E13	3.74401789083E13	3.7685053211863E13	3.8644226950849E13	3.8623872467507E13	4.0142073812825E13	3.6675364530799E13	4.1570858364493E13	3.909585932621E13	3.9675703661474E13	3.9566876317095E13	3.786765458982E13	3.8032805695203E13	3.9587529803773E13	4.0282627951097E13	3.9523100192909E13	3.8895436110505E13	3.8548775815984E13	4.0985562260667E13	3.9694954722317E13	3.7150307063503E13	3.5651654366865E13	4.0323522967367E13	4.02719355139E13	3.9426001234096E13	3.7495040445642E13	4.1230639934153E13	3.677288076542E13	3.740103754995E13	4.0642029114268E13	3.943985916146E13	3.9412821165087E13	3.9863470434905E13	4.0471541406607E13	3.9226114767049E13	3.6937971198258E13	3.8328473703695E13	3.8331061913432E13	3.8424947016285E13	4.0029603176128E13	3.8867546428198E13	3.7058897914078E13	3.8806252984287E13	3.9140789527967E13	3.9530453085909E13	3.833872449408E13	3.9763302800736E13	3.7941883469256E13	3.7273984749151E13	4.0269212139174E13	3.8142927947278E13	4.0068105022981E13	3.8806288411153E13	4.2000047516707E13	3.7121395733915E13	4.1097307588074E13	3.6989058807152E13	3.5801322858482E13	3.7116275491931E13	3.9841449151861E13	4.0042289500347E13	3.7175858161469E13	3.9146542032023E13	3.8810961222731E13	3.9346833239827E13	3.7738820390205E13	3.9289393209356E13	3.9121278523867E13	3.8502377039929E13	3.6098359600617E13	3.9616046745807E13	3.7531486228761E13	3.7420602854776E13	4.0716547819431E13	3.9575068613242E13	3.5323060458957E13	3.8050610648953E13	3.7791704123632E13	3.7450766490487E13	4.1574675364741E13	3.851952484696E13	3.6209836794906E13	3.9220177497129E13	4.1408845986727E13	3.5579516068963E13	3.9875079391053E13	
