1.7403693195677E13	1.847197873074E13	2.198545968647E13	1.8078430648382E13	1.9061411940195E13	1.9591913722022E13	1.9543776675996E13	1.8036456634614E13	1.8805398407187E13	1.9350229648484E13	1.9130414777727E13	1.8038831928839E13	1.8294897242193E13	1.8519043934032E13	1.7353305600116E13	2.066726408584E13	1.9990791700461E13	1.8327283442911E13	1.8467131220471E13	1.8494697453235E13	1.7952590915273E13	1.7012769370972E13	1.9635991202419E13	1.9674261330845E13	1.878380672813E13	1.7634335978005E13	1.9640134943638E13	2.0421045534116E13	1.684713186648E13	1.9229959765196E13	1.8750277810915E13	1.7647192158308E13	1.8245419625612E13	1.8201897231498E13	1.7498530317726E13	1.7791761052497E13	1.7011446961504E13	1.8189262349862E13	1.4667318834225E13	1.8773817712953E13	1.6540650884933E13	1.8704801647408E13	1.9640108479329E13	1.801334594223E13	1.94450909719E13	2.0342687376344E13	1.9083956636146E13	1.700332159451E13	1.8951015587267E13	1.9198078269014E13	1.7161349898523E13	1.9414949946192E13	1.7097785023426E13	1.9738808525938E13	1.9030367374244E13	1.8324882792047E13	1.8711866003679E13	1.9424015680612E13	1.9247069535749E13	1.9384679599497E13	2.0164893227326E13	1.761516166255E13	1.9320867822229E13	1.6589399710015E13	
1.8011412553942E13	1.9804936623371E13	2.1807822908905E13	2.0126205748384E13	1.9602909332316E13	2.0305690095064E13	2.1067737302375E13	1.8094004158653E13	2.1593377349061E13	2.0283387463049E13	1.9876955051377E13	1.8628312315973E13	1.9342287643735E13	1.9385687906826E13	1.8260699226599E13	2.0372597084862E13	2.0515666126469E13	1.8608800564201E13	2.020327666804E13	2.0137476918284E13	1.9312156938837E13	1.8857967252556E13	2.1598691363743E13	2.0046590009266E13	1.80773082192E13	1.8218061323315E13	2.1246711531996E13	2.1888408840596E13	1.8192081970131E13	2.1319351362038E13	1.9613005090564E13	1.8687302011496E13	2.0362539697934E13	2.0476222794282E13	1.9341001763611E13	1.8053513085488E13	1.7646498562101E13	2.0381636068388E13	1.5544250955315E13	1.9265109162425E13	1.7865063707863E13	1.9485693945507E13	2.0880342395242E13	1.9351559039356E13	2.1429930308991E13	2.0733220590533E13	1.9957117243723E13	1.706655964501E13	2.0616248258755E13	2.145360556988E13	1.8384689776045E13	2.0248487802801E13	1.7613394210904E13	2.0553328973881E13	1.9991153397835E13	1.948020235459E13	1.9902991639272E13	1.9199999761216E13	2.02481505673E13	2.0022881695749E13	2.1471050764109E13	1.8534828736248E13	1.8984535086149E13	1.798199156755E13	
2.0151578487238E13	1.8842606647462E13	2.161379444154E13	2.0413018609549E13	2.0910918154426E13	2.0202971165922E13	2.0312895729853E13	1.8917872972594E13	2.12335793958E13	2.0876790565531E13	2.028625385204E13	1.9826934406969E13	1.8958469435464E13	1.9222557726271E13	1.8399584801489E13	1.9959096775558E13	2.1448585679378E13	1.912147414931E13	2.0095726878923E13	2.0326570274476E13	1.9628264399615E13	1.9722309166604E13	2.1736661508214E13	2.0971798299512E13	1.8558553335556E13	1.8980630964265E13	2.1632278060585E13	2.225654427643E13	1.7660432396602E13	2.0718550490476E13	1.9373948014053E13	1.8886864671213E13	1.9778109371131E13	1.926056414708E13	2.0357609448074E13	1.8370562210225E13	1.8073852807483E13	2.0684125904657E13	1.5779902511777E13	1.9708186321546E13	1.754625564292E13	1.9514791149359E13	2.0426665975369E13	1.8337134874166E13	2.0233553138676E13	2.1506951864583E13	1.9682545300691E13	1.8193678107283E13	2.143835950664E13	2.018784843688E13	1.680190769486E13	2.0376123418435E13	1.6846047103661E13	2.1030774161598E13	2.0090528587651E13	1.8521822431296E13	2.0430142538532E13	1.86064276375E13	2.1306349758496E13	2.0437411880932E13	2.2384716131983E13	1.8217436142963E13	1.8829423462291E13	1.8523979893045E13	
1.6549084137321E13	1.7757159012261E13	1.9980811238007E13	1.7294925869882E13	1.7743051284537E13	1.8064500921361E13	1.8360289629555E13	1.705898449369E13	1.8305204683246E13	1.7543290116204E13	1.8598242009422E13	1.7427880461311E13	1.711265872506E13	1.739206356283E13	1.6942622452481E13	1.8964168298703E13	1.8384833770506E13	1.6856119995626E13	1.7327163925918E13	1.776167266043E13	1.7438948304279E13	1.7260754402738E13	1.9168514878262E13	1.8952477098139E13	1.6736355522597E13	1.6309980952965E13	2.0071766131669E13	2.010620286616E13	1.5846200192333E13	1.8941021633568E13	1.7856956245671E13	1.742384068399E13	1.7376925154915E13	1.8307915712144E13	1.7132765630706E13	1.7199128181406E13	1.6828203935226E13	1.7732516953918E13	1.444710990969E13	1.7368013111341E13	1.5054443162137E13	1.7431087281655E13	1.9076611422298E13	1.7028682767815E13	1.9198084888932E13	1.9542895318104E13	1.7907749604009E13	1.5233967739916E13	1.8022371814235E13	1.8097928335844E13	1.6250016136193E13	1.8420730937341E13	1.6487021030111E13	1.8839341246341E13	1.8363190426276E13	1.7021747708085E13	1.8100940038759E13	1.8819737176624E13	1.787179091931E13	1.8200042927792E13	1.9636574783202E13	1.6818521230232E13	1.737634241725E13	1.6558359274856E13	
1.883368322091E13	1.9912276484237E13	2.1236456847412E13	1.946572688734E13	2.0501204124105E13	1.9598463817519E13	2.1413352613911E13	1.8642845728019E13	2.079656912754E13	2.1265167627675E13	2.0046708194867E13	1.9762136915575E13	1.8971632107539E13	1.919349166306E13	1.9065868594178E13	2.0018556946462E13	2.0956910643065E13	1.9536701120076E13	2.0342612568146E13	2.1332776819559E13	1.9768786577394E13	1.9148868519159E13	2.0993355572048E13	2.1347053314742E13	1.8562248048575E13	1.9401656023306E13	2.2393327235712E13	2.2222818165488E13	1.7609387444492E13	2.0695128712872E13	1.9892305319078E13	1.871041138004E13	2.032816090176E13	1.9999304895944E13	1.9698589717888E13	1.8215032241041E13	1.9042628685974E13	2.0928315416118E13	1.6184766218352E13	2.0916654045779E13	1.861865544873E13	1.9190514689277E13	2.2333149291469E13	1.9220727796032E13	1.9340918356636E13	2.2376379209981E13	2.070009885567E13	1.7627290383887E13	2.0956733518983E13	2.0570718412199E13	1.8243413631626E13	2.093588027999E13	1.6832854502326E13	2.1401198631095E13	2.0091152766575E13	1.9774631952881E13	2.0561230196708E13	1.9439051052746E13	1.9804839097711E13	2.0605817356418E13	2.2594502067363E13	1.8731011664359E13	2.0279388218993E13	1.8953414830024E13	
1.9673868064978E13	1.9503579940691E13	2.3034779863952E13	1.9549629528842E13	1.9932750648597E13	2.0666564815194E13	2.1239868901964E13	1.8985661271551E13	2.0281580282816E13	2.0731829570941E13	1.9636101308648E13	1.979747644667E13	1.9009854353232E13	1.9186748761924E13	1.9006260851992E13	2.1185033775285E13	2.1415249843293E13	1.9239090655145E13	1.9828733914443E13	2.0310152447594E13	1.939508494678E13	1.8923017741763E13	2.0975612158368E13	2.0461357607935E13	1.816858335672E13	1.8643422756493E13	2.0406009516325E13	2.2175408471023E13	1.7628940416205E13	2.148311921116E13	1.9736893905161E13	1.808405772463E13	2.0752630331862E13	1.8797732053598E13	1.9222468641239E13	1.841609408686E13	1.7711848064215E13	2.0361398486021E13	1.7288768781746E13	2.0549768517579E13	1.66361919843E13	1.9126391966962E13	2.1052830391609E13	1.8528662153458E13	2.0906884261343E13	2.1720014202061E13	1.9855915626993E13	1.8381930947856E13	2.1224550046118E13	1.9990257980517E13	1.8488351131158E13	2.1520869154175E13	1.7711458884375E13	2.1710480913025E13	2.1361053561848E13	1.8845164252095E13	2.0166829042718E13	2.0690228954536E13	2.0612382262614E13	1.997440956481E13	2.1727310028441E13	1.796724179144E13	2.0713732758852E13	1.8592276181692E13	
1.8989824037069E13	1.9606073764839E13	2.2381677883663E13	2.0368616027039E13	1.9939978281283E13	2.0867352669489E13	2.0344789507333E13	1.801406839551E13	2.0784664299312E13	2.0307852851394E13	1.9236121639534E13	1.9145398688623E13	1.8392933924102E13	1.9937244223912E13	1.8025209446498E13	1.994683582418E13	2.0790772352328E13	1.9178348801282E13	2.0191065947062E13	1.97342436565E13	1.9302388968839E13	1.795650066861E13	2.0944541461611E13	2.1373416662704E13	1.8491362941416E13	1.8575228966317E13	2.0465927686504E13	2.1412984662981E13	1.7586428808492E13	2.0849261122756E13	1.8546777874644E13	1.7805090986621E13	2.0705709236576E13	1.9085030072095E13	1.937904956331E13	1.7749941822414E13	1.758803152994E13	1.8494893489849E13	1.6519927673253E13	1.9643970449301E13	1.7189634455888E13	2.0476095039306E13	2.0412775149986E13	1.7677681751187E13	1.9578167354547E13	2.1248743399811E13	2.0864940740105E13	1.8065178692135E13	2.0608622601334E13	2.0029850156187E13	1.7979045084195E13	2.0802283149988E13	1.7754672310045E13	2.1658474706533E13	2.0142770182541E13	1.9523562505703E13	2.0322690492886E13	1.94597884838E13	2.0486891376557E13	2.0430588157795E13	2.1086840963677E13	1.7491551333367E13	2.0233904797376E13	1.7397404130644E13	
2.0530443891302E13	2.0064863511987E13	2.3824554871873E13	2.0622238703843E13	2.135086408218E13	2.0812802855024E13	2.1893503395456E13	1.9499037715805E13	2.0940876529942E13	2.254083488753E13	2.0878106993957E13	2.044780738832E13	2.0694937224251E13	2.1390811657354E13	2.0598119407733E13	2.1902637939215E13	2.2022268430315E13	2.0651314784893E13	2.0747209289126E13	2.1285698605774E13	2.0351789639711E13	2.0163916025274E13	2.1457797824757E13	2.1213530039982E13	1.9405147476936E13	1.9258964269894E13	2.1653190595635E13	2.3499557076056E13	1.805503314067E13	2.2564133356801E13	2.1555665303363E13	2.0578856737523E13	2.138560652145E13	2.1432957885807E13	2.0407934762231E13	1.9323327556347E13	1.978326263311E13	2.0895756306716E13	1.6534553520606E13	2.1481004966957E13	1.8313661662627E13	2.0797922258548E13	2.3226820727481E13	2.1190305585526E13	2.0893579793423E13	2.3629133303384E13	2.0424586542223E13	1.9534714958951E13	2.2901098691626E13	2.1237789130031E13	1.8920227929814E13	2.1287714006634E13	1.8685497598085E13	2.1740853492894E13	2.1903533388648E13	2.1135232929763E13	2.1074774558074E13	2.0202280326448E13	2.1480163925563E13	2.0659990837504E13	2.4138294598039E13	2.0235659769998E13	2.124277354927E13	2.0366561049705E13	
1.804681733063E13	1.926133422739E13	2.1890520450751E13	1.812511073843E13	1.8492998356288E13	2.0480174356365E13	1.9296468653042E13	1.7247701386963E13	2.0017308564489E13	1.9889237068166E13	1.8818103215743E13	1.747246426185E13	1.8870637576107E13	1.8448906290316E13	1.791855172191E13	2.0412676866905E13	1.9459154978699E13	1.8543098773627E13	1.9101312065837E13	1.920806223502E13	1.9761808267868E13	1.8645617550892E13	1.9052079098459E13	2.0027473841415E13	1.7477124812721E13	1.8767209504368E13	1.9720595745123E13	2.1911918295546E13	1.6721296130228E13	1.9311459455951E13	1.9438420051892E13	1.7977702367694E13	2.0493046338141E13	1.8772798391879E13	1.8475232815617E13	1.7776716630587E13	1.7616754811915E13	1.7826229222734E13	1.5842985975425E13	1.9917118197644E13	1.6750018827035E13	1.761694900949E13	2.0515679675397E13	1.801190554833E13	1.9774063110661E13	2.0709657680404E13	1.9448908627825E13	1.7621047017113E13	2.0220890628359E13	1.9812908761274E13	1.8543638536138E13	2.009647302984E13	1.7171459776098E13	2.0799585446423E13	1.9359323606817E13	1.9579628343192E13	1.8762559452083E13	1.9895220046037E13	1.9388681998403E13	1.9559311678531E13	2.1588963428349E13	1.8287497067167E13	1.9146998752519E13	1.820183744321E13	
1.7563299333051E13	1.846487520912E13	2.0504043166824E13	1.7263756995432E13	1.8741234809107E13	1.8457304995475E13	1.9966680506026E13	1.7275251507339E13	1.9404783637254E13	1.9688241387803E13	1.7992192313157E13	1.7385697846848E13	1.8319985836953E13	1.7886810687792E13	1.6144681463979E13	1.8465141159669E13	1.9266912402332E13	1.7465671527098E13	1.8030188302583E13	1.8775976703335E13	1.8583104674848E13	1.8198109725566E13	1.8447386616906E13	1.8466596156263E13	1.5757623429368E13	1.6734981896718E13	1.8799381795129E13	2.0410620034964E13	1.6954485527342E13	1.8450802842192E13	1.7946323188838E13	1.6440693094239E13	1.9655962434879E13	1.7817128030101E13	1.8041381097856E13	1.5966811002738E13	1.6642279626965E13	1.8470013786192E13	1.646291193495E13	1.8541111255228E13	1.6135719487218E13	1.8020873514267E13	1.9552393724214E13	1.7663203919274E13	1.9332772060091E13	2.0815780433601E13	1.8452959708757E13	1.7587174410958E13	1.8852584725001E13	1.8876650396643E13	1.7303500492653E13	1.9948653134788E13	1.6398138107203E13	1.930475464353E13	1.874036517128E13	1.8883395279876E13	1.9752993060111E13	1.9055209722167E13	1.952243169224E13	1.8482461930447E13	2.0186660429588E13	1.6456684691072E13	1.9677000765387E13	1.741429324251E13	
